price,mileage,mpg
11995,10048,60.1
18900,10,60.1
21500,68,50.4
6500,38254,65.7
14000,36825,54.3
16500,918,58.9
10200,17363,57.7
17400,13406,56.5
11000,10914,65.7
11000,12538,64.2
8000,19841,65.7
9500,14752,65.7
19900,16744,67.3
11800,6859,60.1
13000,12581,51.4
14800,22992,60.1
19500,26,65.7
19500,27,65.7
11500,13632,88.3
11500,14057,55.4
10500,30753,60.1
11500,27185,65.7
8500,25100,65.7
15000,12500,58.9
5990,36690,54.3
8600,15250,65.7
6970,44900,65.7
9700,13880,65.7
6650,28620,65.7
8200,28810,65.7
18107,17766,56.5
16000,13898,60.1
9500,13787,54.3
21000,17,65.7
21500,23,62.8
21000,7,65.7
14000,4989,54.3
9500,1295,48.7
11800,16311,68.9
12000,22296,74.3
10800,17140,52.3
11200,9438,65.7
10700,26522,65.7
9700,16716,64.2
7100,14318,54.3
8619,22967,65.7
7200,20845,54.3
13990,9770,58.9
9890,39900,74.3
11200,17140,56.5
10990,12670,56.5
6324,57170,56.5
7360,76000,67.3
9995,7905,74.3
13000,9250,62.8
6700,55864,70.6
15000,10541,54.3
15000,22104,65.7
9670,17066,65.7
16557,25000,74.3
7900,50848,64.2
7350,37500,57.7
10860,10510,65.7
9500,16866,52.3
20000,6290,39.8
25000,4181,42.2
8000,49566,65.7
11400,15000,61.4
15000,4777,54.3
16000,38359,67.3
13500,11349,53.3
14200,21915,54.3
10400,10556,65.7
11000,6907,65.7
7000,41592,65.7
6995,21834,65.7
26922,1410,30.1
10250,34297,74.3
13300,15067,47.9
10990,14500,62.8
9490,14000,47.9
9990,6700,43.5
10990,15989,47.9
8880,8660,64.2
12600,21866,54.3
18777,7390,41.5
6100,49620,54.3
10150,15223,65.7
8000,24678,54.3
17000,796,58.9
41000,678,22.1
14990,2605,53.3
6361,53141,47.9
7500,25211,57.7
10500,20348,44.1
10500,28099,65.7
19500,23577,48.7
9500,23004,65.7
19500,7,65.7
14700,2162,56.5
5850,48622,54.3
14800,3631,54.3
7000,49138,65.7
5700,69498,67.3
11800,21934,74.3
10000,10633,65.7
9850,22402,65.7
20500,1005,38.2
9000,41261,55.4
9500,24321,65.7
11000,23160,62.8
11500,7225,58.9
11250,12753,55.4
13500,14839,58.9
9000,25051,57.7
11000,12000,65.7
10750,37124,64.2
14000,26372,54.3
16000,816,67.3
15750,14238,53.3
12000,10854,62.8
20500,953,64.2
19750,13695,47.9
9850,16730,65.7
7600,38602,70.6
15500,20949,64.2
13250,14165,65.7
10150,18213,68.9
9650,7112,65.7
15000,18534,54.3
15200,9247,54.3
10250,24594,65.7
11850,9948,65.7
11150,5870,43.5
13500,32643,67.3
16250,13193,60.1
11000,10577,58.9
14600,14730,54.3
11295,5063,61.4
9295,16129,65.7
9295,16182,65.7
11000,45435,54.3
7500,47093,65.7
12500,33830,47.9
17000,627,54.3
8500,27501,57.7
10000,16602,52.3
20000,10,65.7
18200,46761,52.3
6770,60852,56.5
12790,3184,74.3
12350,5315,51.4
9180,22762,65.7
16540,16490,45.6
9490,2000,48.7
9990,53000,47.9
12890,12100,58.9
13890,30500,54.3
9750,17766,65.7
9500,10932,64.2
9600,22167,65.7
11500,11000,65.7
9250,21299,65.7
9700,13449,65.7
10000,9489,65.7
17600,2014,45.6
9000,23804,65.7
12129,25552,54.3
18400,11500,54.3
13900,11805,55.4
25000,1841,34.5
23400,14082,54.3
16500,65,45.6
20700,20306,47.9
10000,24951,74.3
9000,41344,64.2
11000,16888,65.7
13490,25100,38.2
14890,6700,64.2
17490,12300,60.1
20490,7500,31
14490,6000,53.3
17390,650,53.3
7190,15650,57.7
19490,500,47.9
28490,18500,23.5
6000,44000,44.1
7250,32782,65.7
9189,17643,52.3
15789,8459,51.4
15789,8459,51.4
11989,25913,46.3
7689,65569,68.9
9489,16160,60.1
19989,37950,44.1
6989,48612,65.7
15265,19333,54.3
15265,19333,54.3
13695,30466,54.3
10700,8015,55.4
9900,10385,65.7
13450,9223,58.9
16200,54371,52.3
17000,6337,58.9
9300,19710,65.7
18990,1592,48.7
8495,23985,54.3
13995,12830,54.3
17995,2744,60.1
11995,16246,61.4
8495,22969,65.7
9495,15354,65.7
9995,35286,74.3
27995,9125,34.5
7495,38000,47.9
12495,22980,58.9
10995,3105,65.7
17995,12660,54.3
10495,29750,52.3
19795,16112,39.2
9995,10181,64.2
11995,17519,65.7
15995,11156,54.3
11295,29923,62.8
11495,13459,60.1
19650,27096,48.7
8300,15629,57.7
17500,5294,51.4
9350,22471,54.3
16500,4811,51.4
9950,19147,65.7
9950,17300,65.7
11700,18479,60.1
19500,32,65.7
6500,44000,65.7
11995,12266,52.3
11495,20958,60.1
16495,24344,60.1
18795,12589,41.5
20000,10,65.7
9800,18136,88.3
20000,1801,38.2
12000,11101,44.1
10500,27822,65.7
9500,35270,62.8
7000,58500,54.3
20000,29,65.7
20000,31,65.7
20000,10,65.7
6272,54321,57.7
10450,9335,52.3
13000,8307,58.9
15000,7315,55.4
10995,17135,65.7
10995,36185,68.9
8295,21783,54.3
10295,13800,65.7
9495,15835,64.2
9995,14716,61.4
17995,5668,58.9
12995,14233,57.7
21495,1543,50.4
19995,1732,55.4
19995,130,58.9
11995,22081,74.3
12020,10020,60.1
11495,67709,54.3
12795,10106,51.4
12395,6128,65.7
9495,9750,60.1
10495,50000,45.6
9350,13144,44.1
19695,42100,47.9
15975,24300,38.2
15475,15751,67.3
18490,34206,56.5
9300,62152,44.8
11400,22648,54.3
10000,17753,60.1
7900,20690,65.7
10700,29980,78.5
16400,18487,60.1
9500,29679,55.4
10340,31767,60.1
10975,24035,60.1
10475,14100,65.7
22975,3000,50.4
11975,6752,55.4
17475,33800,54.3
17475,24550,67.3
11475,20160,65.7
18975,6200,49.6
9475,20761,57.7
7700,64918,74.3
15590,17776,58.9
7695,30495,57.7
10995,21473,65.7
12695,10908,60.1
10750,42340,54.3
16050,25370,60.1
7290,52530,65.7
5490,45740,54.3
10100,28750,65.7
9860,31789,65.7
11580,26950,56.5
9440,24456,65.7
8600,15504,65.7
10460,40412,74.3
13195,15010,74.3
10195,16285,57.7
12995,26900,88.3
7295,40981,55.4
16495,7675,55.4
13695,11172,58.9
18995,11994,60.1
19995,17522,47.9
11995,25257,65.7
14795,20409,45.6
10795,13383,52.3
8295,21783,54.3
12625,9754,65.7
12995,33019,74.3
11795,12260,60.1
9495,15835,64.2
9995,4651,64.2
13995,24022,58.9
12995,13510,60.1
13195,10928,58.9
13995,28978,60.1
18495,12446,41.5
11195,31648,74.3
24195,3606,47.1
15595,5257,58.9
14695,10038,52.3
14995,14902,45.6
27975,5000,34.5
5960,53250,54.3
9990,27800,64.2
11975,20160,65.7
17475,24550,67.3
18975,6200,49.6
9475,20761,57.7
9627,25940,56.5
7810,66990,74.3
10000,11720,65.7
12475,6752,55.4
10975,4500,47.9
13475,6405,61.4
15975,24300,38.2
15475,15751,67.3
22975,3000,50.4
11450,19280,56.5
5990,26793,54.3
9077,22910,64.2
7568,17490,78.5
16295,6065,60.1
10995,28419,60.1
8695,39394,60.1
16795,19211,64.2
8995,24195,64.2
15495,14565,64.2
15695,5903,55.4
9795,33105,65.7
7995,55132,65.7
16995,22770,45.6
13225,9000,54.3
7000,42300,65.7
12000,12201,56.5
10900,25000,65.7
14725,45126,60.1
12735,41600,60.1
12375,10573,65.7
15800,29246,56.5
9700,16501,62.8
14500,4372,56.5
17995,12660,54.3
13495,22279,57.7
15295,18233,53.3
12795,8575,56.5
7995,9873,54.3
17995,11432,41.5
17295,21232,41.5
14995,40526,60.1
10895,21128,61.4
16895,16895,40.3
17495,25739,41.5
23995,6102,60.1
10995,12266,52.3
9495,25533,65.7
12995,16053,49.6
10795,25000,61.4
15695,18800,58.9
8495,22969,65.7
11995,19036,60.1
9495,33691,88.3
9995,15202,64.2
14495,9321,57.7
11995,16246,61.4
7695,29840,54.3
11695,14087,65.7
12795,10419,65.7
14495,28056,60.1
6295,83467,61.4
5295,70296,76.4
17495,9080,49.6
16995,8720,80.7
16495,13491,58.9
12495,13576,58.9
15995,9867,58.9
16995,12700,58.9
17495,13342,51.4
10195,32176,61.4
13195,13518,57.7
11295,3105,65.7
11995,38307,53.3
16295,26789,60.1
16995,39684,67.3
10595,20590,65.7
13595,41907,60.1
14795,25570,60.1
7995,27267,54.3
7995,69000,47.9
19795,16112,39.2
15795,19948,67.3
28995,5029,54.3
14995,7166,56.5
27995,9125,34.5
9995,11891,47.9
14100,20287,80.7
17500,7775,40.3
16500,3052,51.4
12800,25617,60.1
8000,33442,44.8
16900,21931,41.5
7500,14635,57.7
15400,16134,60.1
13200,7951,47.9
6150,50000,57.7
9495,10247,64.2
13795,4430,62.8
11995,6812,65.7
11795,9616,61.4
8495,12734,54.3
9995,30324,65.7
13295,22406,57.7
15995,5452,58.9
11495,13764,60.1
10595,14716,61.4
18695,12589,41.5
14195,8923,58.9
17495,7471,49.6
17495,6370,58.9
14495,11363,56.5
14925,12987,58.9
13500,23332,64.2
17125,1858,50.4
15625,6797,45.6
14785,35972,60.1
23000,4601,38.7
11850,30010,54.3
9150,21512,65.7
20000,22327,54.3
21600,2492,29.4
18995,6317,41.5
7595,29349,57.7
16995,35966,54.3
9295,17537,47.9
17295,24814,60.1
15495,20595,54.3
10795,24161,61.4
7995,17469,54.3
11695,7788,61.4
9995,32187,61.4
15495,21162,58.9
13495,23111,58.9
8995,26004,47.9
12195,8734,61.4
4795,75340,54.3
10995,2359,65.7
10495,24335,58.9
20495,32944,56.5
11495,17468,60.1
9995,16279,64.2
11495,15146,65.7
11795,26500,60.1
8495,13561,47.9
8295,14200,54.3
8995,11900,47.9
9495,9043,47.9
9495,9281,55.4
18995,4710,49.6
25995,13312,50.4
8595,54286,65.7
17995,4409,60.1
17995,14569,60.1
11995,3239,60.1
13495,9869,60.1
15295,11559,60.1
18695,6308,38.2
19495,48791,47.9
19995,2790,35.3
10995,8979,65.7
10495,21092,58.9
12995,21950,57.7
5995,63784,56.5
12495,5502,58.9
12995,30507,64.2
6499,41149,54.3
12699,21442,57.7
15499,38688,67.3
16299,2278,60.1
11899,13950,65.7
9699,10861,65.7
12199,14766,60.1
14799,11494,54.3
14499,11997,80.7
15999,19718,60.1
16295,24000,60.1
7995,31981,54.3
15495,20495,60.1
16395,24759,64.2
10695,24153,65.7
10995,10992,52.3
7895,10300,54.3
11795,10872,65.7
23995,6020,31.7
15495,12583,60.1
13799,12642,54.3
14999,21507,58.9
7299,33458,65.7
19795,12963,39.2
8495,33012,60.1
17399,11447,54.3
11399,8804,65.7
13699,45180,54.3
14299,21469,64.2
14999,44097,58.9
16399,17921,45.6
11999,9224,57.7
14999,21751,65.7
6999,39580,65.7
11795,17995,61.4
12295,13500,60.1
8995,36000,64.2
16495,24123,54.3
12295,11542,65.7
9795,22690,64.2
12495,13097,56.5
13695,10856,58.9
11695,12487,65.7
17995,32030,54.3
11499,11091,60.1
12599,12531,47.9
11999,27616,47.9
12499,14773,54.3
10999,25331,60.1
9499,67947,60.1
11699,16175,65.7
13870,9446,58.9
11640,29546,57.7
9445,63803,48.7
14199,24694,58.9
15699,22705,60.1
23199,11194,38.7
9199,31021,65.7
8991,16081,54.3
13491,3531,48.7
8295,50496,47.9
15995,4357,53.3
19333,13940,58.9
13991,13456,62.8
13289,22058,57.7
11689,20827,60.1
13491,15919,57.7
10495,10495,68.9
11180,17373,56.5
9690,52204,65.7
11695,22804,51.4
10795,2903,44.8
12795,50691,56.5
14000,14722,38.2
10000,15438,65.7
16699,26889,52.3
19499,27119,35.8
7299,45688,65.7
10499,18077,62.8
10699,27299,55.4
6995,51176,65.7
12995,14806,62.8
10795,19901,65.7
18491,28694,39.2
11991,11846,65.7
10495,18085,65.7
15491,6865,58.9
10999,8968,55.4
10491,24267,68.9
13889,8653,58.9
9390,16370,44.8
8902,19043,65.7
16490,12812,38.2
15500,21394,60.1
9491,19447,65.7
6491,36677,54.3
11795,20611,61.4
11995,17729,65.7
9795,27806,65.7
10689,26058,74.3
11885,11542,56.5
21333,9975,48.7
13250,32748,54.3
20991,6833,41.5
18491,24801,54.3
19999,22922,48.7
11500,10126,52.3
17595,18066,54.3
10150,7316,65.7
16491,6500,51.4
8495,8887,57.7
16222,17036,60.1
6995,17441,68.9
14250,11487,54.3
17389,10898,42.8
16666,6378,51.4
9991,7694,47.9
10333,14219,52.3
10795,10266,55.4
13289,22058,57.7
12995,14806,62.8
13491,15919,57.7
15995,4357,53.3
18689,14277,67.3
12791,16565,60.1
9495,32442,55.4
16666,6378,51.4
9991,7694,47.9
19491,10908,56.5
5666,30225,57.7
13150,14346,51.4
21222,9000,39.2
8888,25000,47.9
14888,6000,58.9
16491,6500,51.4
13333,11906,58.9
8495,8887,57.7
16333,3469,51.4
19333,13940,58.9
10995,16750,58.9
19000,17011,54.3
9995,17900,44.1
16479,31766,52.3
18689,14277,67.3
12791,16565,60.1
9495,32442,55.4
17991,6682,48.7
16000,12898,74.3
19444,8000,64.2
25991,8158,54.3
10795,4777,43.5
20795,7000,64.2
9795,6500,47.9
10491,14128,55.4
10795,13597,55.4
10795,10266,55.4
14295,15699,47.9
16789,26956,45.6
10679,9820,58.9
16222,17036,60.1
6995,17441,68.9
18491,24801,54.3
11500,10126,52.3
17595,18066,54.3
13491,3531,48.7
13991,13456,62.8
8888,25000,47.9
14295,15699,47.9
8295,50496,47.9
11491,47224,74.3
9270,16327,83.1
6820,38641,65.7
6370,50223,56.5
16170,45973,56.5
10130,55413,64.2
13441,16117,74.3
7141,67680,67.3
7660,45878,74.3
7641,22480,65.7
12490,39621,52.3
10750,11108,57.7
10240,32399,52.3
8150,15987,54.3
10160,8525,65.7
18900,12811,41.5
15780,53164,56.5
13090,7740,56.5
6350,43550,68.9
9350,38720,62.8
10940,8833,57.7
17590,1576,45.6
17997,15336,41.5
7490,53786,65.7
9200,17166,52.3
16507,21184,54.3
11350,3833,65.7
16991,16643,54.3
18140,4577,61.4
21300,18333,42.2
21970,9455,47.9
14491,7588,60.1
15260,11301,60.1
15440,10613,60.1
14730,3803,58.9
18910,11167,58.9
13491,3915,60.1
15420,5447,60.1
15860,4265,60.1
5840,60088,65.7
10100,15233,65.7
17991,151,38.2
10060,21295,44.1
9360,28789,62.8
10750,6245,60.1
10700,14126,65.7
7680,21819,57.7
14320,11912,54.3
11740,20109,54.3
12430,6555,58.9
15320,9369,60.1
8760,38113,61.4
8020,44617,65.7
8560,14293,65.7
18520,17327,41.5
29350,1617,34.5
20370,13008,41.5
19910,17434,41.5
10920,19153,65.7
11000,2000,47.9
8400,24216,65.7
10550,2463,47.9
7295,26792,57.7
17480,3314,60.1
13140,2818,48.7
20380,6235,70.6
8310,4807,57.7
17990,2978,53.3
17491,9389,50.4
11560,17530,60.1
9300,10958,65.7
16230,16424,67.3
13120,5166,58.9
10550,2000,47.9
16660,18366,56.5
15491,251,51.4
15600,557,60.1
7170,23458,57.7
12383,19029,55.4
10699,30704,65.7
10699,28654,65.7
11999,52645,54.3
10699,32895,65.7
19695,27697,48.7
10300,19016,52.3
10300,14896,74.3
10495,17125,65.7
15700,1518,53.3
13500,3871,58.9
11470,15600,65.7
11931,11696,62.8
12790,10148,58.9
28615,17876,20.9
6495,47800,65.7
6990,17729,57.7
5790,54269,57.7
7730,55923,74.3
7691,49030,88.3
6340,21797,54.3
9600,9844,43.5
9300,19365,55.4
10300,17150,65.7
17300,6000,55.4
10300,21452,65.7
13800,2456,48.7
16800,3696,45.6
9900,17236,53.3
9700,42956,60.1
21200,7858,38.7
10960,16737,44.8
9160,31410,74.3
13140,4344,48.7
7000,54724,74.3
13790,9822,54.3
10690,13552,57.7
14550,10071,60.1
14080,11317,60.1
14930,10586,55.4
13160,21235,80.7
8250,43710,44.8
17995,13230,54.3
13595,50289,41.5
11221,35936,64.2
13711,21827,60.1
10995,13451,54.3
20295,2833,38.2
8895,18974,44.1
10790,33263,60.1
13550,11250,54.3
22490,10598,42.2
17990,10,44.1
11290,11000,60.1
15490,10100,55.4
10000,56100,62.8
10990,21000,65.7
12975,5500,58.9
9290,5755,64.2
8690,26363,44.1
16200,12981,49.6
10110,15342,68.9
11830,5785,55.4
10000,10699,68.9
16198,24869,64.2
18160,17583,41.5
10560,38922,68.9
10670,27977,51.4
9710,14661,61.4
9427,35577,68.9
10060,16282,65.7
16817,6360,39.2
7690,27519,74.3
20000,15822,54.3
10450,17038,65.7
12590,16313,58.9
19236,4896,54.3
16990,7546,47.9
21750,18153,52.3
19490,729,53.3
16990,19500,58.9
17990,11000,35.3
14390,13952,45.6
12890,5,43.5
22990,4960,53.3
7650,51205,67.3
10490,9000,65.7
25990,9600,47.9
9280,28000,62.8
17950,19500,47.9
11490,13000,60.1
16630,23905,56.5
27580,7069,34.5
7991,21790,65.7
11290,19089,68.9
11211,10307,65.7
13510,13409,51.4
16110,29145,54.3
11990,10594,54.3
9891,31639,65.7
10290,29196,56.5
10770,22176,60.1
13210,11078,55.4
14560,1090,54.3
14130,14716,60.1
11160,30665,54.3
14440,57481,54.3
23760,7962,37.7
13647,10652,47.1
12740,36215,60.1
17990,1156,45.6
10887,16342,61.4
12192,21210,47.9
8995,38001,60.1
7599,32505,57.7
6499,37000,65.7
8199,36611,54.3
6399,84000,74.3
10499,19395,51.4
7479,34302,57.7
19979,6465,61.4
10979,35735,51.4
20479,4953,35.3
11479,12553,65.7
18479,10766,38.2
13979,53855,56.5
9979,36066,60.1
6812,25104,54.3
6125,55363,54.3
10199,30358,55.4
14730,31427,60.1
8795,21140,47.9
6350,40791,65.7
9750,48509,47.9
12295,14750,60.1
13995,34960,60.1
9995,6500,64.2
10999,8968,55.4
10491,24267,68.9
10689,26058,74.3
20991,6833,41.5
8920,23068,78.5
8830,40505,78.5
7010,47312,88.3
10495,15000,60.1
12995,10300,60.1
12995,10438,60.1
12495,17900,56.5
12295,19000,57.7
18995,490,44.1
6495,50500,56.5
15370,7912,60.1
16190,10737,74.3
13890,5452,48.7
14390,10889,58.9
17030,8439,51.4
14410,7100,60.1
19610,9863,47.9
10991,16022,65.7
13210,33412,64.2
16479,16349,45.6
14979,25199,48.7
10979,12760,65.7
9479,32095,65.7
16479,2596,60.1
28975,14171,36.7
10979,36730,54.3
12840,14333,47.9
15479,41391,56.5
19979,21843,48.7
16970,5802,60.1
16479,18332,74.3
16779,44424,52.3
9679,14044,64.2
9479,43786,65.7
9979,58373,65.7
5979,70071,65.7
24979,2213,47.9
12479,18559,48.7
10940,14260,57.7
6480,31101,67.3
9820,36489,64.2
14441,7220,48.7
19170,3950,52.3
10510,12070,65.7
9320,21186,62.8
17387,22342,41.5
10490,14254,57.7
11690,13325,58.9
12970,7994,57.7
16979,16411,54.3
10179,15950,65.7
9179,38807,65.7
16479,11288,58.9
33979,4988,43.5
19979,1440,51.4
10979,16430,65.7
11000,16301,56.5
11000,22845,56.5
10590,33770,56.5
17368,26861,54.3
20479,19726,48.7
11479,52639,74.3
22979,8199,33.6
28939,601,34.5
6679,47368,65.7
19303,43745,47.9
5989,60143,65.7
9989,15590,57.7
9795,51250,48.7
6645,72000,74.3
8795,40600,53.3
7499,19616,57.7
7499,47329,44.8
12799,48537,67.3
8499,30484,68.9
18479,15937,35.3
9679,23608,62.8
13979,16808,57.7
10050,14773,65.7
9930,21387,65.7
9150,32023,65.7
16030,9145,74.3
17160,10267,39.2
8211,36332,65.7
18300,13813,41.5
23179,12036,33.6
16479,4470,58.9
24979,10026,54.3
11679,12278,52.3
17979,34350,56.5
14179,23807,48.7
7489,12082,57.7
16995,3500,53.3
19995,6000,64.2
9995,30468,65.7
10495,27820,61.4
11495,12700,56.5
11295,1850,43.5
10491,8679,65.7
16000,21467,38.2
15700,62124,48.7
11180,30519,54.3
7500,30668,57.7
10500,10147,62.8
13300,5687,62.8
12500,4583,65.7
8000,18455,54.3
14000,10114,58.9
9279,14576,65.7
11679,16906,65.7
9675,3850,47.9
9279,9266,47.9
17479,15121,40.3
9750,9768,64.2
33979,613,31.4
10679,21085,65.7
9679,10125,65.7
15479,3280,48.7
13970,9141,62.8
18277,18646,67.3
10490,14133,65.7
19470,13522,47.9
15520,6754,60.1
15540,11881,60.1
11500,17250,65.7
13000,11887,58.9
18000,4895,40.3
9800,6555,64.2
17800,27547,56.5
12000,10097,65.7
18000,43155,56.5
10000,16956,65.7
13000,29357,54.3
10800,40988,74.3
16500,3214,45.6
10980,11083,65.7
17495,37000,56.5
16500,4578,58.9
9500,4795,47.9
9000,31894,55.4
18800,22254,52.3
14995,8342,48.7
16495,3031,53.3
11495,19709,65.7
11995,19000,54.3
12979,12518,47.9
16479,24547,41.5
24479,9770,54.3
18979,36947,56.5
7495,8603,54.3
10495,10964,65.7
10595,27500,61.4
11995,11500,61.4
11495,937,47.1
14795,6688,45.6
10795,15047,60.1
11595,18147,44.8
14995,843,60.1
19995,2100,39.2
19000,19874,60.1
27000,18457,48.7
12000,45267,54.3
9500,14562,55.4
12000,13378,54.3
17500,1001,45.6
9300,9918,65.7
12000,9553,65.7
10500,13427,65.7
11900,18396,51.4
12000,7526,65.7
40000,813,22.8
25000,2396,49.6
13100,3874,65.7
8000,23944,54.3
16595,11421,38.2
14000,11213,58.9
10500,10995,65.7
7600,22199,57.7
30000,21457,37.2
17979,22239,41.5
14679,29210,45.6
11179,37306,54.3
9479,35537,53.3
19279,24696,43.5
10479,33446,74.3
13990,44000,54.3
13000,16853,74.3
8990,14461,54.3
12990,47235,60.1
14795,6003,60.1
17495,499,51.4
10495,16457,52.3
9495,48899,52.3
10495,7642,65.7
14495,9814,51.4
10495,11264,55.4
14750,12078,64.2
10795,20418,60.1
15990,8000,60.1
13250,16581,54.3
14750,5823,53.3
22000,309,50.4
21750,3417,40.3
24990,3533,35.3
5999,72551,65.7
16999,37933,54.3
18999,37881,56.5
10499,12295,65.7
9699,15323,65.7
8490,29600,44.1
10990,30000,47.9
11990,11100,55.4
24999,16448,55.4
13995,7000,58.9
15995,12200,60.1
15690,10500,60.1
17990,9800,41.5
8495,29490,65.7
9500,18735,62.8
9950,21996,65.7
16950,26140,41.5
12000,16790,74.3
18995,16000,38.2
8495,40000,64.2
12500,22494,60.1
9990,15018,64.2
15990,8933,60.1
20000,12787,47.9
10990,7939,44.1
11000,7724,65.7
10990,21647,60.1
19320,15052,64.2
8200,10396,54.3
11990,6074,65.7
14495,3000,54.3
29890,6500,31.7
40495,2000,22.1
26490,4000,34.5
16495,8000,45.6
19490,3000,51.4
18995,7000,74.3
16195,440,50.4
15995,12200,58.9
14699,15937,80.7
14499,40953,67.3
9999,30472,85.6
11699,11526,60.1
19999,10281,51.4
5699,50577,54.3
7499,30136,54.3
9999,23819,65.7
12199,5304,60.1
6999,24850,55.4
17750,34980,56.5
9775,34296,65.7
30699,2889,37.2
10999,31033,51.4
7999,21875,54.3
17499,5669,54.3
15750,14195,58.9
18620,11963,35.3
19420,4842,35.3
17775,14840,58.9
12620,23829,51.4
7750,48616,78.5
9995,2146,54.3
20299,4629,35.3
19999,13006,37.7
9799,14794,65.7
9999,14303,64.2
15499,15094,54.3
14999,28000,64.2
10699,12219,65.7
28495,4000,34.5
14995,9000,58.9
29495,7000,31.7
13995,6000,48.7
20490,9000,54.3
11995,10000,58.9
14990,8000,68.9
20490,17000,54.3
16495,2000,58.9
13995,11000,68.9
14995,2000,54.3
14995,1200,58.9
15995,14000,51.4
14995,15000,58.9
15995,6000,80.7
15495,8500,58.9
14995,11000,50.4
18490,1890,40.9
17495,12000,54.3
9499,14607,65.7
15999,19660,60.1
18499,24622,35.8
15999,3796,80.7
8999,46101,74.3
10499,17221,62.8
9999,44419,78.5
16999,10435,54.3
18749,35930,56.5
15999,21688,54.3
8494,39078,65.7
7980,18534,54.3
18499,8000,60.1
8499,50502,74.3
14699,42524,41.5
8499,35000,52.3
11999,9844,60.1
7999,14467,57.7
18499,10234,38.2
9499,25000,60.1
10999,35880,62.8
19999,13859,38.2
15999,8660,45.6
7999,49391,53.3
11899,16412,65.7
19499,15956,47.9
16199,6321,60.1
14199,20112,54.3
11499,19394,55.4
12299,12403,57.7
8799,10911,64.2
9599,20203,65.7
13999,10579,54.3
16199,14365,64.2
23999,1137,50.4
22999,883,51.4
11699,2559,43.5
18299,2944,40.3
18699,603,47.9
15299,5303,58.9
24799,641,50.4
21499,807,62.8
13399,9168,67.3
10999,12438,88.3
9699,10516,65.7
10999,14748,65.7
13599,6792,65.7
16999,8000,60.1
20499,6997,35.3
15999,16371,47.9
14999,5846,53.3
10499,30000,56.5
11499,16356,56.5
15499,7852,60.1
13999,12076,51.4
23299,24558,47.9
8500,34737,44.1
10799,31146,65.7
14199,6375,47.9
14899,11322,58.9
11999,33086,62.8
19499,31504,56.5
19499,29850,56.5
16499,26410,56.5
12699,35221,74.3
15699,14241,64.2
21999,13082,54.3
11299,27567,65.7
17999,4432,60.1
17699,5443,60.1
16999,4933,60.1
16995,10688,74.3
18199,7523,45.6
12699,12614,47.9
16199,18860,54.3
24999,9488,34.5
11499,22465,60.1
13999,8610,54.3
14899,10111,54.3
11399,7957,65.7
13499,18838,64.2
10999,18571,65.7
19999,31589,52.3
17299,31355,56.5
13399,23178,41.5
10199,18606,62.8
16999,19739,60.1
14799,18772,54.3
25399,8457,54.3
14999,35553,60.1
8999,30209,78.5
15999,32362,54.3
11499,27851,62.8
11699,21581,62.8
20999,20870,54.3
13999,30320,45.6
10799,28297,62.8
6999,41633,56.5
9499,44815,61.4
15999,33343,54.3
11699,14858,55.4
8500,5819,57.7
18299,9708,54.3
20299,6987,41.5
19299,8100,47.9
17000,15962,54.3
7199,46873,61.4
10500,3347,65.7
9500,6298,48.7
42999,10,23.7
16299,8383,48.7
10799,23736,68.9
9000,35756,74.3
12099,30986,68.9
14399,14539,40.4
17199,25329,52.3
15599,8001,60.1
19299,19198,56.5
15499,9982,52.3
11000,14297,52.3
18699,26372,56.5
22000,11869,37.7
10799,3078,48.7
18999,4892,47.9
15299,1758,58.9
20499,20062,38.2
20999,447,47.9
11799,4126,58.9
12799,2128,48.7
15000,12555,60.1
16199,264,58.9
9399,17693,68.9
15399,8793,58.9
16199,8310,48.7
14799,9817,60.1
18399,40848,56.5
11499,16470,55.4
11499,28604,74.3
11599,12890,52.3
15800,6170,38.2
18500,21901,67.3
11000,9148,44.8
16700,18293,60.1
14500,31848,54.3
9800,27128,62.8
16299,915,53.3
21200,26531,47.9
11200,14338,62.8
13800,26270,41.5
14960,3599,60.1
17499,34,58.9
15799,3042,58.9
15799,14788,48.7
12799,6795,56.5
16299,5681,60.1
23999,1225,50.4
29499,3158,45.6
12299,13838,58.9
